contest_id,index,name,rating,tags,solved_count
2014,H,Robin Hood Archery,1900.0,"data structures, divide and conquer, greedy, hashing",5730
2014,G,Milky Days,2200.0,"brute force, data structures, greedy, implementation",1803
2014,F,Sheriff's Defense,2000.0,"dfs and similar, dp, greedy, trees",5125
2014,E,Rendez-vous de Marian et Robin,1800.0,"dfs and similar, graphs, shortest paths",8783
2014,D,Robert Hood and Mrs Hood,1400.0,"brute force, data structures, greedy, sortings",16000
2014,C,Robin Hood in Town,1100.0,"binary search, greedy, math",27525
2014,B,Robin Hood and the Major Oak,800.0,math,33243
2014,A,Robin Helps,800.0,"greedy, implementation",45820
2013,F2,Game in Tree (Hard Version),3500.0,"binary search, data structures, trees",164
2013,F1,Game in Tree (Easy Version),2700.0,"binary search, brute force, data structures, dp, games, greedy, implementation, trees",655
2013,E,Prefix GCD,2200.0,"brute force, dp, greedy, math, number theory",4232
2013,D,Minimize the Difference,1900.0,"binary search, greedy",7495
2013,C,Password Cracking,1400.0,"constructive algorithms, interactive, strings",14619
2013,B,Battle for Survive,900.0,"constructive algorithms, greedy, math",28304
2013,A,Zhan's Blender,800.0,"constructive algorithms, math",31259
2010,C2,Message Transmission Error (hard version),1700.0,"hashing, string suffix structures, strings, two pointers",4600
2010,C1,Message Transmission Error (easy version),1400.0,"brute force, strings",9270
2010,B,Three Brothers,800.0,"brute force, implementation, math",24744
2010,A,Alternating Sum of Numbers,800.0,"brute force, implementation, math",21291
2009,G3,Yunli's Subarray Queries (extreme version),2700.0,"data structures, dp, implementation",534
2009,G2,Yunli's Subarray Queries (hard version),2200.0,"binary search, data structures, dp",1754
2009,G1,Yunli's Subarray Queries (easy version),1900.0,"binary search, data structures, two pointers",5389
2009,F,Firefly's Queries,1700.0,"bitmasks, data structures, flows, math",8515
2009,E,Klee's SUPER DUPER LARGE Array!!!,1400.0,"binary search, math, ternary search",17724
2009,D,Satyam and Counting,1400.0,"geometry, math",18834
2009,C,The Legend of Freya the Frog,1100.0,"implementation, math",33091
2009,B,osu!mania,800.0,"brute force, implementation",53347
2009,A,Minimize!,800.0,"brute force, math",73264
2008,H,Sakurako's Test,2100.0,"binary search, brute force, greedy, math, number theory",3613
2008,G,Sakurako's Task,1800.0,"binary search, greedy, math, number theory",6689
2008,F,Sakurako's Box,1400.0,"combinatorics, math, number theory",15692
2008,E,Alternating String,1500.0,"brute force, data structures, dp, greedy, implementation, strings",13294
2008,D,Sakurako's Hobby,1100.0,"dp, dsu, graphs, math",23484
2008,C,Longest Good Array,800.0,"binary search, brute force, math",36528
2008,B,Square or Not,800.0,"brute force, math, strings",32994
2008,A,Sakurako's Exam,800.0,"brute force, constructive algorithms, greedy, math",41848
2007,C,Dora and C++,1500.0,"math, number theory",15962
2007,B,Index and Maximum Value,900.0,"data structures, greedy",25668
2007,A,Dora's Set,800.0,"greedy, math, number theory",25290
2006,F,Dora's Paint,3500.0,"brute force, combinatorics, constructive algorithms, graphs, implementation",165
2006,E,Iris's Full Binary Tree,3100.0,"brute force, data structures, dfs and similar, trees",319
2006,D,Iris and Adjacent Products,2600.0,"data structures, greedy, implementation, math",984
2006,C,Eri and Expanded Sets,2300.0,"data structures, divide and conquer, math, number theory, two pointers",2080
2006,B,Iris and the Tree,1800.0,"brute force, data structures, dfs and similar, dsu, math, trees",4368
2006,A,Iris and Game on the Tree,1700.0,"constructive algorithms, dfs and similar, games, graphs, greedy, trees",9411
2005,E2,Subtangle Game (Hard Version),2500.0,"data structures, dp, games, greedy, implementation",1066
2005,E1,Subtangle Game (Easy Version),2100.0,"dp, games, greedy, implementation",3332
2005,D,Alter the GCD,2400.0,"binary search, brute force, data structures, divide and conquer, implementation, number theory",1249
2005,C,Lazy Narek,1800.0,"dp, implementation, strings",8700
2005,B2,The Strict Teacher (Hard Version),1200.0,"binary search, greedy, math, sortings",21758
2005,B1,The Strict Teacher (Easy Version),1000.0,"greedy, math, sortings",24797
2005,A,Simple Palindrome,900.0,"combinatorics, constructive algorithms, greedy, math",26304
2004,G,Substring Compression,3200.0,"data structures, dp, matrices",421
2004,F,Make a Palindrome,2600.0,"binary search, brute force, data structures, greedy, math",1415
2004,E,Not a Nim Problem,2100.0,"brute force, games, math, number theory",5093
2004,D,Colored Portals,1600.0,"binary search, brute force, data structures, graphs, greedy, implementation, shortest paths",13294
2004,C,Splitting Items,1100.0,"games, greedy, sortings",27194
2004,B,Game with Doors,1000.0,"brute force, greedy",31602
2004,A,Closest Point,800.0,"implementation, math",33756
2003,F,Turtle and Three Sequences,2800.0,"brute force, data structures, dp, greedy, math, probabilities, two pointers",805
2003,E2,Turtle and Inversions (Hard Version),2700.0,"brute force, data structures, divide and conquer, dp, greedy, math, two pointers",642
2003,E1,Turtle and Inversions (Easy Version),2600.0,"brute force, divide and conquer, dp, greedy, math",886
2003,D2,Turtle and a MEX Problem (Hard Version),2100.0,"dfs and similar, dp, graphs, greedy, implementation, math",4656
2003,D1,Turtle and a MEX Problem (Easy Version),1500.0,"greedy, math",13480
2003,C,Turtle and Good Pairs,1200.0,"constructive algorithms, greedy, sortings, strings",21712
2003,B,Turtle and Piggy Are Playing a Game 2,800.0,"games, greedy, sortings",27554
2003,A,Turtle and Good Strings,800.0,"greedy, strings",32694
2002,H,Counting 101,3500.0,greedy,103
2002,G,Lattice Optimizing,3400.0,"bitmasks, brute force, hashing, meet-in-the-middle",283
2002,F2,Court Blue (Hard Version),2800.0,"brute force, dp, math, number theory",578
2002,F1,Court Blue (Easy Version),2600.0,"brute force, dfs and similar, dp, math, number theory",1007
2002,E,Cosmic Rays,2300.0,"brute force, data structures, dp",2930
2002,D2,DFS Checker (Hard Version),2300.0,"binary search, data structures, dfs and similar, graphs, hashing, trees",2876
2002,D1,DFS Checker (Easy Version),1900.0,"brute force, data structures, dfs and similar, graphs, hashing, trees",5103
2002,C,Black Circles,1200.0,"brute force, geometry, greedy, math",17731
2002,B,Removals Game,1000.0,"constructive algorithms, games",23034
2002,A,Distanced Coloring,800.0,"constructive algorithms, implementation, math",21334
2001,E2,Deterministic Heap (Hard Version),2900.0,"combinatorics, dp, trees",287
2001,E1,Deterministic Heap (Easy Version),2400.0,"combinatorics, dp, math, trees",1546
2001,D,Longest Max Min Subsequence,1900.0,"brute force, constructive algorithms, data structures, greedy, implementation",6406
2001,C,Guess The Tree,1500.0,"binary search, brute force, dfs and similar, divide and conquer, dsu, greedy, interactive, trees",12825
2001,B,Generate Permutation,800.0,constructive algorithms,26123
2001,A,Make All Equal,800.0,"greedy, implementation",32910
2000,H,Ksyusha and the Loaded Set,2200.0,"binary search, brute force, data structures, implementation",2322
2000,G,Call During the Journey,2100.0,"binary search, brute force, graphs, greedy, shortest paths",3139
2000,F,Color Rows and Columns,1900.0,"dp, greedy, implementation, math",6967
2000,E,Photoshoot for Gorillas,1400.0,"combinatorics, data structures, greedy, math",16257
2000,D,Right Left Wrong,1200.0,"greedy, implementation, two pointers",28958
2000,C,Numeric String Template,1000.0,"data structures, strings",31510
2000,B,Seating in a Bus,800.0,two pointers,40754
2000,A,Primary Task,800.0,"implementation, math, strings",44195
1999,G2,Ruler (hard version),1700.0,"binary search, interactive, ternary search",11076
1999,G1,Ruler (easy version),1500.0,"binary search, interactive",14575
1999,F,Expected Median,1500.0,"combinatorics, math",13998
1999,E,Triple Operations,1300.0,"dp, implementation, math",23681
1999,D,Slavic's Exam,1100.0,"greedy, implementation, strings",32719
1999,C,Showering,800.0,"greedy, implementation",41724
1999,B,Card Game,1000.0,"brute force, constructive algorithms, implementation",41825
1999,A,A+B Again?,800.0,"implementation, math",84364
1998,E2,Eliminating Balls With Merging (Hard Version),2500.0,"binary search, brute force, data structures, divide and conquer, greedy, implementation",903
1998,E1,Eliminating Balls With Merging (Easy Version),2200.0,"binary search, brute force, data structures, divide and conquer, greedy",2287
1998,D,Determine Winning Islands in Race,2100.0,"data structures, dp, graphs, greedy, shortest paths",4108
1998,C,Perform Operations to Maximize Score,1900.0,"binary search, brute force, constructive algorithms, greedy, implementation",7106
1998,B,Minimize Equal Sum Subarrays,1000.0,"constructive algorithms, math, number theory",28194
1998,A,Find K Distinct Points with Fixed Center,800.0,"constructive algorithms, implementation, math",26152
1997,F,Chips on a Line,2700.0,"brute force, combinatorics, dp, greedy, math",1258
1997,E,Level Up,2200.0,"binary search, brute force, data structures, divide and conquer, implementation",3796
1997,D,Maximize the Root,1500.0,"binary search, dfs and similar, dp, greedy, trees",15950
1997,C,Even Positions,1100.0,"constructive algorithms, data structures, greedy",25475
1997,B,Make Three Regions,1100.0,"constructive algorithms, two pointers",23496
1997,A,Strong Password,800.0,"brute force, implementation, strings",33496
1996,G,Penacony,2200.0,"brute force, data structures, graphs, greedy, hashing",2286
1996,F,Bomb,1900.0,"binary search, greedy, math",6345
1996,E,Decode,1600.0,"combinatorics, data structures, implementation, math",12575
1996,D,Fun,1500.0,"binary search, brute force, combinatorics, math, number theory",19658
1996,C,Sort,1200.0,"dp, greedy, sortings, strings",28097
1996,B,Scale,800.0,"greedy, implementation",36963
1996,A,Legs,800.0,"binary search, math, ternary search",57565
1995,E2,Let Me Teach You a Lesson (Hard Version),2900.0,"data structures, dp, matrices, two pointers",398
1995,E1,Let Me Teach You a Lesson (Easy Version),2700.0,"2-sat, data structures, dp, matrices, two pointers",510
1995,D,Cases,2300.0,"bitmasks, brute force, dp, strings",2898
1995,C,Squaring,1800.0,"brute force, constructive algorithms, greedy, implementation, math, number theory",10309
1995,B2,Bouquet (Hard Version),1700.0,"binary search, data structures, greedy, math, sortings, two pointers",10171
1995,B1,Bouquet (Easy Version),1100.0,"binary search, brute force, greedy, sortings, two pointers",21011
1995,A,Diagonals,800.0,"brute force, greedy, implementation, math",26451
1994,H,Fortnite,3500.0,"combinatorics, constructive algorithms, games, greedy, hashing, interactive, math, number theory, strings",775
1994,G,Minecraft,2600.0,"bitmasks, brute force, dp, graphs, math",1630
1994,F,Stardew Valley,2500.0,"constructive algorithms, dfs and similar, graphs, trees",1532
1994,E,Wooden Game,2000.0,"bitmasks, greedy, math, trees",5512
1994,D,Funny Game,1900.0,"constructive algorithms, dsu, graphs, greedy, math, number theory, trees",7512
1994,C,Hungry Games,1600.0,"binary search, dp, two pointers",13684
1994,B,Fun Game,1100.0,"bitmasks, constructive algorithms, greedy, math",19542
1994,A,Diverse Game,800.0,"constructive algorithms, greedy, implementation",22300
1993,F2,Dyn-scripted Robot (Hard Version),2800.0,"chinese remainder theorem, math, number theory",551
1993,F1,Dyn-scripted Robot (Easy Version),2400.0,"brute force, chinese remainder theorem, constructive algorithms, math, number theory",1197
1993,E,Xor-Grid Problem,2700.0,"bitmasks, constructive algorithms, dp, implementation",731
1993,D,Med-imize,2200.0,"binary search, dp, greedy",4485
1993,C,Light Switches,1400.0,"implementation, math",16216
1993,B,Parity and Sum,1100.0,"constructive algorithms, greedy",26490
1993,A,Question Marks,800.0,"greedy, implementation",33203
1992,G,Ultra-Meow,2000.0,"combinatorics, dp, math",4165
1992,F,Valuable Cards,1900.0,"brute force, dp, greedy, number theory, two pointers",7441
1992,E,Novice's Mistake,1700.0,"brute force, constructive algorithms, implementation, math, strings",10774
1992,D,Test of Love,1200.0,"dp, greedy, implementation",24058
1992,C,Gorilla and Permutation,900.0,"constructive algorithms, math",33314
1992,B,Angry Monk,800.0,"greedy, math, sortings",38017
1992,A,Only Pluses,800.0,"brute force, constructive algorithms, greedy, math, sortings",49352
1991,I,Grid Game,3500.0,"constructive algorithms, games, graph matchings, greedy, interactive",171
1991,H,Prime Split Game,3300.0,"bitmasks, dp, fft, games, math, number theory",560
1991,G,Grid Reset,2700.0,"constructive algorithms, greedy, implementation",747
1991,F,Triangle Formation,2200.0,"brute force, greedy, implementation, math, sortings",2782
1991,E,Coloring Game,1900.0,"constructive algorithms, dfs and similar, games, graphs, greedy, interactive",5130
1991,D,Prime XOR Coloring,1900.0,"bitmasks, constructive algorithms, graphs, greedy, math, number theory",7899
1991,C,Absolute Zero,1300.0,"constructive algorithms, greedy, math",17741
1991,B,AND Reconstruction,1100.0,"bitmasks, constructive algorithms, greedy",18928
1991,A,Maximize the Last Element,800.0,"greedy, implementation",24458
1990,F,Polygonal Segments,2800.0,"brute force, data structures, divide and conquer, dp, greedy, two pointers",442
1990,E2,Catch the Mole(Hard Version),2600.0,"binary search, data structures, dfs and similar, divide and conquer, interactive, trees",1118
1990,E1,Catch the Mole(Easy Version),2500.0,"binary search, data structures, dfs and similar, interactive, trees",1146
1990,D,Grid Puzzle,1800.0,"bitmasks, brute force, dp, greedy, implementation",7747
1990,C,Mad MAD Sum,1500.0,"brute force, greedy, math",14608
1990,B,Array Craft,1200.0,"constructive algorithms, greedy",19897
1990,A,Submission Bait,900.0,"brute force, games, greedy, sortings",26902
1989,F,Simultaneous Coloring,3000.0,"dfs and similar, divide and conquer, graphs",605
1989,E,Distance to Different,2300.0,"combinatorics, dp, math",2500
1989,D,Smithing Skill,1900.0,"brute force, data structures, dp, greedy, math, sortings, two pointers",7117
1989,C,Two Movies,1400.0,"greedy, math",22494
1989,B,Substring and Subsequence,1200.0,"brute force, greedy, strings",23343
1989,A,Catch the Coin,800.0,implementation,29390
1988,F,Heartbeat,3000.0,"combinatorics, dp, fft, math",424
1988,E,Range Minimum Sum,2300.0,"binary search, brute force, data structures, divide and conquer, implementation",1798
1988,D,The Omnipotent Monster Killer,2000.0,"brute force, dfs and similar, dp, trees",6031
1988,C,Increasing Sequence with Fixed OR,1300.0,"bitmasks, constructive algorithms, greedy",20326
1988,B,Make Majority,900.0,"greedy, implementation",26492
1988,A,Split the Multiset,900.0,"brute force, greedy, implementation, math",27062
1987,H,Fumo Temple,3500.0,interactive,140
1987,G2,Spinning Round (Hard Version),3500.0,"divide and conquer, dp, trees",247
